age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
33.0,b'Self-emp-inc',239018.0,b'Doctorate',16.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
47.0,b'Private',276087.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,26.0,b'United-States',b'<=50K'
34.0,b'Private',386877.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
61.0,b'Private',210464.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Other-relative',b'Black',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
25.0,b'Private',632834.0,b'HS-grad',9.0,b'Never-married',b'Craft-repair',b'Own-child',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
26.0,b'Private',245465.0,b'Assoc-acdm',12.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
18.0,b'Private',198087.0,b'HS-grad',9.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
35.0,b'Private',27408.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
36.0,b'Private',242713.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'?',b'<=50K'
56.0,b'Private',314727.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'>50K'
40.0,b'State-gov',269733.0,b'Assoc-voc',11.0,b'Never-married',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
24.0,b'Private',177287.0,b'12th',8.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,38.0,b'United-States',b'<=50K'
66.0,b'Private',167711.0,b'HS-grad',9.0,b'Widowed',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
42.0,b'Private',112181.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
28.0,b'Private',339002.0,b'HS-grad',9.0,b'Never-married',b'Transport-moving',b'Own-child',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
39.0,b'State-gov',24721.0,b'Some-college',10.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
65.0,b'Self-emp-not-inc',37092.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,25.0,b'United-States',b'<=50K'
20.0,b'Private',216563.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
52.0,b'Private',204447.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',4386.0,0.0,40.0,b'United-States',b'>50K'
24.0,b'?',151153.0,b'Some-college',10.0,b'Never-married',b'?',b'Not-in-family',b'Asian-Pac-Islander',b'Male',99999.0,0.0,50.0,b'South',b'>50K'
39.0,b'Private',187089.0,b'Some-college',10.0,b'Divorced',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
18.0,b'Private',423052.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
49.0,b'Private',169180.0,b'7th-8th',4.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'Hong',b'<=50K'
21.0,b'Private',104981.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Own-child',b'White',b'Male',0.0,0.0,48.0,b'United-States',b'<=50K'
35.0,b'?',120074.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
38.0,b'Private',269323.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
55.0,b'Private',141549.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
27.0,b'Private',214858.0,b'10th',6.0,b'Married-civ-spouse',b'Craft-repair',b'Other-relative',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
34.0,b'Private',173524.0,b'HS-grad',9.0,b'Separated',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
54.0,b'Local-gov',365049.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'Mexico',b'<=50K'
38.0,b'Private',60355.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
32.0,b'Private',86808.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Other-relative',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'State-gov',174171.0,b'Some-college',10.0,b'Separated',b'Tech-support',b'Not-in-family',b'White',b'Male',0.0,0.0,12.0,b'United-States',b'<=50K'
32.0,b'Federal-gov',504951.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Protective-serv',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
34.0,b'Private',294064.0,b'Masters',14.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'France',b'<=50K'
46.0,b'Private',120131.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'>50K'
48.0,b'Private',199058.0,b'Masters',14.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
23.0,b'Private',152328.0,b'Some-college',10.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
48.0,b'Federal-gov',88564.0,b'7th-8th',4.0,b'Married-spouse-absent',b'Handlers-cleaners',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
67.0,b'Private',95113.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,37.0,b'United-States',b'>50K'
36.0,b'Private',247558.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',5178.0,0.0,60.0,b'?',b'>50K'
25.0,b'Private',178421.0,b'Bachelors',13.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
43.0,b'Private',484861.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',4064.0,0.0,38.0,b'United-States',b'<=50K'
27.0,b'Local-gov',225291.0,b'Assoc-acdm',12.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
56.0,b'Private',205735.0,b'1st-4th',2.0,b'Separated',b'Machine-op-inspct',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
54.0,b'Self-emp-not-inc',58898.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,1579.0,48.0,b'United-States',b'<=50K'
39.0,b'Private',355468.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,1887.0,46.0,b'United-States',b'>50K'
60.0,b'Self-emp-not-inc',184362.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Wife',b'White',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
27.0,b'Private',347513.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',138768.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
24.0,b'Private',29810.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
31.0,b'Private',126501.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',60783.0,b'10th',6.0,b'Never-married',b'Craft-repair',b'Own-child',b'White',b'Male',0.0,0.0,15.0,b'United-States',b'<=50K'
26.0,b'Private',179772.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,45.0,b'United-States',b'<=50K'
45.0,b'Self-emp-inc',281911.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,48.0,b'United-States',b'<=50K'
33.0,b'Private',70447.0,b'HS-grad',9.0,b'Never-married',b'Transport-moving',b'Other-relative',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
55.0,b'?',449576.0,b'5th-6th',3.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,48.0,b'Mexico',b'<=50K'
29.0,b'Private',327964.0,b'9th',5.0,b'Divorced',b'Machine-op-inspct',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
72.0,b'Private',496538.0,b'HS-grad',9.0,b'Widowed',b'Adm-clerical',b'Not-in-family',b'White',b'Female',6360.0,0.0,40.0,b'United-States',b'<=50K'
35.0,b'Self-emp-not-inc',153066.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'>50K'
53.0,b'State-gov',77651.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
40.0,b'Private',119493.0,b'Some-college',10.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
20.0,b'Private',256240.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
69.0,b'Private',177374.0,b'HS-grad',9.0,b'Widowed',b'Adm-clerical',b'Unmarried',b'White',b'Female',1848.0,0.0,12.0,b'United-States',b'<=50K'
41.0,b'Local-gov',37848.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Unmarried',b'White',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
45.0,b'Private',129336.0,b'Masters',14.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
27.0,b'Private',183511.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Self-emp-inc',120131.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',99999.0,0.0,60.0,b'United-States',b'>50K'
55.0,b'Private',190508.0,b'Some-college',10.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'Black',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
31.0,b'Private',363130.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
45.0,b'Private',240356.0,b'Some-college',10.0,b'Divorced',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,55.0,b'United-States',b'<=50K'
64.0,b'Private',133166.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,5.0,b'United-States',b'<=50K'
38.0,b'Private',32916.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
17.0,b'Private',117477.0,b'10th',6.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',34748.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Wife',b'White',b'Female',0.0,1887.0,20.0,b'United-States',b'>50K'
22.0,b'Private',459463.0,b'12th',8.0,b'Married-spouse-absent',b'Other-service',b'Unmarried',b'Black',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
23.0,b'Private',95989.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
25.0,b'Private',118088.0,b'HS-grad',9.0,b'Never-married',b'Craft-repair',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',150570.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',3103.0,0.0,43.0,b'United-States',b'>50K'
31.0,b'?',505438.0,b'HS-grad',9.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,0.0,30.0,b'Mexico',b'<=50K'
37.0,b'Private',179731.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Unmarried',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
53.0,b'Private',122109.0,b'HS-grad',9.0,b'Separated',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,1876.0,38.0,b'United-States',b'<=50K'
28.0,b'Local-gov',163942.0,b'Some-college',10.0,b'Never-married',b'Protective-serv',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',106670.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
41.0,b'Private',123403.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
61.0,b'Self-emp-inc',119986.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
25.0,b'Private',66622.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
20.0,b'?',40060.0,b'Some-college',10.0,b'Never-married',b'?',b'Own-child',b'White',b'Male',0.0,0.0,56.0,b'United-States',b'<=50K'
35.0,b'Private',260578.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
64.0,b'Local-gov',96076.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
28.0,b'Private',70604.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,38.0,b'United-States',b'<=50K'
39.0,b'Self-emp-not-inc',230329.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,1564.0,12.0,b'United-States',b'>50K'
53.0,b'Private',49715.0,b'HS-grad',9.0,b'Divorced',b'Transport-moving',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
28.0,b'Private',116531.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Federal-gov',214542.0,b'Some-college',10.0,b'Divorced',b'Handlers-cleaners',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'Local-gov',335005.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,35.0,b'Italy',b'<=50K'
19.0,b'Private',258633.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
20.0,b'Private',203240.0,b'Assoc-acdm',12.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
27.0,b'Private',104457.0,b'Bachelors',13.0,b'Never-married',b'Machine-op-inspct',b'Not-in-family',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'?',b'<=50K'
55.0,b'Local-gov',99131.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Prof-specialty',b'Other-relative',b'White',b'Female',0.0,2246.0,40.0,b'United-States',b'>50K'
52.0,b'State-gov',125796.0,b'Masters',14.0,b'Married-civ-spouse',b'Prof-specialty',b'Wife',b'Black',b'Female',0.0,1848.0,40.0,b'United-States',b'>50K'
21.0,b'?',479482.0,b'Some-college',10.0,b'Never-married',b'?',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
30.0,b'Private',167790.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
47.0,b'Private',133758.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,1974.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',106843.0,b'10th',6.0,b'Never-married',b'Craft-repair',b'Other-relative',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
24.0,b'Private',117959.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',4386.0,0.0,40.0,b'United-States',b'>50K'
26.0,b'Private',174921.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
27.0,b'Private',134152.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
57.0,b'Private',99364.0,b'9th',5.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Puerto-Rico',b'<=50K'
18.0,b'Local-gov',155905.0,b'Masters',14.0,b'Never-married',b'Prof-specialty',b'Own-child',b'White',b'Female',0.0,0.0,60.0,b'United-States',b'<=50K'
30.0,b'Private',467108.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
34.0,b'Self-emp-not-inc',304622.0,b'Bachelors',13.0,b'Divorced',b'Prof-specialty',b'Unmarried',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
40.0,b'Private',198692.0,b'Some-college',10.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',5178.0,0.0,60.0,b'United-States',b'>50K'
60.0,b'Private',178050.0,b'HS-grad',9.0,b'Divorced',b'Other-service',b'Unmarried',b'Black',b'Female',0.0,0.0,38.0,b'United-States',b'<=50K'
25.0,b'Private',162687.0,b'12th',8.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
39.0,b'Private',113151.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
48.0,b'Private',158924.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
27.0,b'Self-emp-not-inc',141795.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,30.0,b'United-States',b'<=50K'
33.0,b'Self-emp-not-inc',33404.0,b'HS-grad',9.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,65.0,b'United-States',b'>50K'
65.0,b'Self-emp-inc',178771.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
52.0,b'Private',168553.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,1977.0,40.0,b'United-States',b'>50K'
27.0,b'Private',110648.0,b'Bachelors',13.0,b'Never-married',b'Tech-support',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
32.0,b'Private',151053.0,b'Some-college',10.0,b'Never-married',b'Craft-repair',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
45.0,b'Self-emp-not-inc',142871.0,b'Some-college',10.0,b'Separated',b'Sales',b'Unmarried',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
18.0,b'?',343161.0,b'11th',7.0,b'Never-married',b'?',b'Own-child',b'White',b'Male',0.0,0.0,16.0,b'United-States',b'<=50K'
27.0,b'Private',183523.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
57.0,b'Self-emp-not-inc',222216.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Wife',b'White',b'Female',0.0,0.0,60.0,b'United-States',b'<=50K'
44.0,b'Private',121874.0,b'Some-college',10.0,b'Divorced',b'Sales',b'Unmarried',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'>50K'
30.0,b'Private',467108.0,b'Masters',14.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,44.0,b'United-States',b'>50K'
26.0,b'Private',34393.0,b'Some-college',10.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
28.0,b'Federal-gov',42003.0,b'Some-college',10.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
61.0,b'Private',180418.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
49.0,b'Self-emp-not-inc',199590.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'Mexico',b'<=50K'
33.0,b'Private',144949.0,b'Masters',14.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',15024.0,0.0,40.0,b'United-States',b'>50K'
50.0,b'Private',155594.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
53.0,b'Self-emp-not-inc',162576.0,b'7th-8th',4.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',0.0,0.0,99.0,b'United-States',b'<=50K'
33.0,b'Private',232475.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
22.0,b'Private',269474.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Male',0.0,0.0,10.0,b'United-States',b'<=50K'
45.0,b'Local-gov',140644.0,b'Bachelors',13.0,b'Divorced',b'Protective-serv',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
26.0,b'?',39640.0,b'Some-college',10.0,b'Never-married',b'?',b'Not-in-family',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
50.0,b'?',346014.0,b'7th-8th',4.0,b'Separated',b'?',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
47.0,b'Self-emp-not-inc',159726.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
52.0,b'Federal-gov',290856.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
57.0,b'Private',217886.0,b'HS-grad',9.0,b'Widowed',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,36.0,b'United-States',b'<=50K'
21.0,b'?',199915.0,b'Some-college',10.0,b'Never-married',b'?',b'Own-child',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
58.0,b'Private',106546.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',2174.0,0.0,40.0,b'United-States',b'<=50K'
50.0,b'Local-gov',220640.0,b'Masters',14.0,b'Divorced',b'Prof-specialty',b'Not-in-family',b'Amer-Indian-Eskimo',b'Female',0.0,0.0,50.0,b'United-States',b'>50K'
33.0,b'Federal-gov',88913.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'Asian-Pac-Islander',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
